2012+ Statistics of U.S. Businesses comma-delimited files

FIPS    FIPS
State   County  State Name	      County Name
29      047     MISSOURI              CLAY
29      049     MISSOURI              CLINTON
29      051     MISSOURI              COLE
29      053     MISSOURI              COOPER
29      055     MISSOURI              CRAWFORD
29      057     MISSOURI              DADE
29      059     MISSOURI              DALLAS
29      061     MISSOURI              DAVIESS
29      063     MISSOURI              DE KALB
29      065     MISSOURI              DENT
29      067     MISSOURI              DOUGLAS
29      069     MISSOURI              DUNKLIN
29      071     MISSOURI              FRANKLIN
29      073     MISSOURI              GASCONADE
29      075     MISSOURI              GENTRY
29      077     MISSOURI              GREENE
29      079     MISSOURI              GRUNDY
29      081     MISSOURI              HARRISON
29      083     MISSOURI              HENRY
29      085     MISSOURI              HICKORY
29      087     MISSOURI              HOLT
29      089     MISSOURI              HOWARD
29      091     MISSOURI              HOWELL
29      093     MISSOURI              IRON
29      095     MISSOURI              JACKSON
29      097     MISSOURI              JASPER
29      099     MISSOURI              JEFFERSON
29      101     MISSOURI              JOHNSON
29      103     MISSOURI              KNOX
29      105     MISSOURI              LACLEDE
29      107     MISSOURI              LAFAYETTE
29      109     MISSOURI              LAWRENCE
29      111     MISSOURI              LEWIS
29      113     MISSOURI              LINCOLN
29      115     MISSOURI              LINN
29      117     MISSOURI              LIVINGSTON
29      119     MISSOURI              MCDONALD
29      121     MISSOURI              MACON
29      123     MISSOURI              MADISON
29      125     MISSOURI              MARIES
29      127     MISSOURI              MARION
29      129     MISSOURI              MERCER
29      131     MISSOURI              MILLER
29      133     MISSOURI              MISSISSIPPI
29      135     MISSOURI              MONITEAU
29      137     MISSOURI              MONROE
29      139     MISSOURI              MONTGOMERY
29      141     MISSOURI              MORGAN
29      143     MISSOURI              NEW MADRID
29      145     MISSOURI              NEWTON
29      147     MISSOURI              NODAWAY
29      149     MISSOURI              OREGON
29      151     MISSOURI              OSAGE
29      153     MISSOURI              OZARK
29      155     MISSOURI              PEMISCOT
29      157     MISSOURI              PERRY
29      159     MISSOURI              PETTIS
29      161     MISSOURI              PHELPS
29      163     MISSOURI              PIKE
29      165     MISSOURI              PLATTE
29      167     MISSOURI              POLK
29      169     MISSOURI              PULASKI
29      171     MISSOURI              PUTNAM
29      173     MISSOURI              RALLS
29      175     MISSOURI              RANDOLPH
29      177     MISSOURI              RAY
29      179     MISSOURI              REYNOLDS
29      181     MISSOURI              RIPLEY
29      183     MISSOURI              ST. CHARLES
29      185     MISSOURI              ST. CLAIR
29      186     MISSOURI              STE. GENEVIEVE
29      187     MISSOURI              ST. FRANCOIS
29      189     MISSOURI              ST. LOUIS
29      195     MISSOURI              SALINE
29      197     MISSOURI              SCHUYLER
29      199     MISSOURI              SCOTLAND
29      201     MISSOURI              SCOTT
29      203     MISSOURI              SHANNON
29      205     MISSOURI              SHELBY
29      207     MISSOURI              STODDARD
29      209     MISSOURI              STONE
29      211     MISSOURI              SULLIVAN
29      213     MISSOURI              TANEY
29      215     MISSOURI              TEXAS
29      217     MISSOURI              VERNON
29      219     MISSOURI              WARREN
29      221     MISSOURI              WASHINGTON
29      223     MISSOURI              WAYNE
29      225     MISSOURI              WEBSTER
29      227     MISSOURI              WORTH
29      229     MISSOURI              WRIGHT
29      510     MISSOURI              ST. LOUIS CITY
29      999     MISSOURI              STATEWIDE
30      001     MONTANA               BEAVERHEAD
30      003     MONTANA               BIG HORN
30      005     MONTANA               BLAINE
30      007     MONTANA               BROADWATER
30      009     MONTANA               CARBON
30      011     MONTANA               CARTER
30      013     MONTANA               CASCADE
30      015     MONTANA               CHOUTEAU
30      017     MONTANA               CUSTER
30      019     MONTANA               DANIELS
30      021     MONTANA               DAWSON
30      023     MONTANA               DEER LODGE
30      025     MONTANA               FALLON
30      027     MONTANA               FERGUS
30      029     MONTANA               FLATHEAD
30      031     MONTANA               GALLATIN
30      033     MONTANA               GARFIELD
30      035     MONTANA               GLACIER
30      037     MONTANA               GOLDEN VALLEY
30      039     MONTANA               GRANITE
30      041     MONTANA               HILL
30      043     MONTANA               JEFFERSON
30      045     MONTANA               JUDITH BASIN
30      047     MONTANA               LAKE
30      049     MONTANA               LEWIS AND CLARK
30      051     MONTANA               LIBERTY
30      053     MONTANA               LINCOLN
30      055     MONTANA               MCCONE
30      057     MONTANA               MADISON
30      059     MONTANA               MEAGHER
30      061     MONTANA               MINERAL
30      063     MONTANA               MISSOULA
30      065     MONTANA               MUSSELSHELL
30      067     MONTANA               PARK
30      069     MONTANA               PETROLEUM
30      071     MONTANA               PHILLIPS
30      073     MONTANA               PONDERA
30      075     MONTANA               POWDER RIVER
30      077     MONTANA               POWELL
30      079     MONTANA               PRAIRIE
30      081     MONTANA               RAVALLI
30      083     MONTANA               RICHLAND
30      085     MONTANA               ROOSEVELT
30      087     MONTANA               ROSEBUD
30      089     MONTANA               SANDERS
30      091     MONTANA               SHERIDAN
30      093     MONTANA               SILVER BOW
30      095     MONTANA               STILLWATER
30      097     MONTANA               SWEET GRASS
30      099     MONTANA               TETON
30      101     MONTANA               TOOLE
30      103     MONTANA               TREASURE
30      105     MONTANA               VALLEY
30      107     MONTANA               WHEATLAND
30      109     MONTANA               WIBAUX
30      111     MONTANA               YELLOWSTONE
30      999     MONTANA               STATEWIDE
31      001     NEBRASKA              ADAMS
31      003     NEBRASKA              ANTELOPE
31      005     NEBRASKA              ARTHUR
31      007     NEBRASKA              BANNER
31      009     NEBRASKA              BLAINE
31      011     NEBRASKA              BOONE
31      013     NEBRASKA              BOX BUTTE
31      015     NEBRASKA              BOYD
31      017     NEBRASKA              BROWN
31      019     NEBRASKA              BUFFALO
31      021     NEBRASKA              BURT
31      023     NEBRASKA              BUTLER
31      025     NEBRASKA              CASS
31      027     NEBRASKA              CEDAR
31      029     NEBRASKA              CHASE
31      031     NEBRASKA              CHERRY
31      033     NEBRASKA              CHEYENNE
31      035     NEBRASKA              CLAY
31      037     NEBRASKA              COLFAX
31      039     NEBRASKA              CUMING
31      041     NEBRASKA              CUSTER
31      043     NEBRASKA              DAKOTA
31      045     NEBRASKA              DAWES
31      047     NEBRASKA              DAWSON
31      049     NEBRASKA              DEUEL
31      051     NEBRASKA              DIXON
31      053     NEBRASKA              DODGE
31      055     NEBRASKA              DOUGLAS
31      057     NEBRASKA              DUNDY
31      059     NEBRASKA              FILLMORE
31      061     NEBRASKA              FRANKLIN
31      063     NEBRASKA              FRONTIER
31      065     NEBRASKA              FURNAS
31      067     NEBRASKA              GAGE
31      069     NEBRASKA              GARDEN
31      071     NEBRASKA              GARFIELD
31      073     NEBRASKA              GOSPER
31      075     NEBRASKA              GRANT
31      077     NEBRASKA              GREELEY
31      079     NEBRASKA              HALL
31      081     NEBRASKA              HAMILTON
31      083     NEBRASKA              HARLAN
31      085     NEBRASKA              HAYES
31      087     NEBRASKA              HITCHCOCK
31      089     NEBRASKA              HOLT
31      091     NEBRASKA              HOOKER
31      093     NEBRASKA              HOWARD
31      095     NEBRASKA              JEFFERSON
31      097     NEBRASKA              JOHNSON
31      099     NEBRASKA              KEARNEY
31      101     NEBRASKA              KEITH
31      103     NEBRASKA              KEYA PAHA
31      105     NEBRASKA              KIMBALL
31      107     NEBRASKA              KNOX
31      109     NEBRASKA              LANCASTER
31      111     NEBRASKA              LINCOLN
31      113     NEBRASKA              LOGAN
31      115     NEBRASKA              LOUP
31      117     NEBRASKA              MCPHERSON
31      119     NEBRASKA              MADISON
31      121     NEBRASKA              MERRICK
31      123     NEBRASKA              MORRILL
31      125     NEBRASKA              NANCE
31      127     NEBRASKA              NEMAHA
31      129     NEBRASKA              NUCKOLLS
31      131     NEBRASKA              OTOE
31      133     NEBRASKA              PAWNEE
31      135     NEBRASKA              PERKINS
31      137     NEBRASKA              PHELPS
31      139     NEBRASKA              PIERCE
31      141     NEBRASKA              PLATTE
31      143     NEBRASKA              POLK
31      145     NEBRASKA              RED WILLOW
31      147     NEBRASKA              RICHARDSON
31      149     NEBRASKA              ROCK
31      151     NEBRASKA              SALINE
31      153     NEBRASKA              SARPY
31      155     NEBRASKA              SAUNDERS
31      157     NEBRASKA              SCOTTS BLUFF
31      159     NEBRASKA              SEWARD
31      161     NEBRASKA              SHERIDAN
31      163     NEBRASKA              SHERMAN
31      165     NEBRASKA              SIOUX
31      167     NEBRASKA              STANTON
31      169     NEBRASKA              THAYER
31      171     NEBRASKA              THOMAS
31      173     NEBRASKA              THURSTON
31      175     NEBRASKA              VALLEY
31      177     NEBRASKA              WASHINGTON
31      179     NEBRASKA              WAYNE
31      181     NEBRASKA              WEBSTER
31      183     NEBRASKA              WHEELER
31      185     NEBRASKA              YORK
31      999     NEBRASKA              STATEWIDE
32      001     NEVADA                CHURCHILL
32      003     NEVADA                CLARK
32      005     NEVADA                DOUGLAS
32      007     NEVADA                ELKO
32      009     NEVADA                ESMERALDA
32      011     NEVADA                EUREKA
32      013     NEVADA                HUMBOLDT
32      015     NEVADA                LANDER
32      017     NEVADA                LINCOLN
32      019     NEVADA                LYON
32      021     NEVADA                MINERAL
32      023     NEVADA                NYE
32      027     NEVADA                PERSHING
32      029     NEVADA                STOREY
32      031     NEVADA                WASHOE
32      033     NEVADA                WHITE PINE
32      510     NEVADA                CARSON CITY CITY
32      999     NEVADA                STATEWIDE
33      001     NEW HAMPSHIRE         BELKNAP
33      003     NEW HAMPSHIRE         CARROLL
33      005     NEW HAMPSHIRE         CHESHIRE
33      007     NEW HAMPSHIRE         COOS
33      009     NEW HAMPSHIRE         GRAFTON
33      011     NEW HAMPSHIRE         HILLSBOROUGH
33      013     NEW HAMPSHIRE         MERRIMACK
33      015     NEW HAMPSHIRE         ROCKINGHAM
33      017     NEW HAMPSHIRE         STRAFFORD
33      019     NEW HAMPSHIRE         SULLIVAN
33      999     NEW HAMPSHIRE         STATEWIDE
34      001     NEW JERSEY            ATLANTIC
34      003     NEW JERSEY            BERGEN
34      005     NEW JERSEY            BURLINGTON
34      007     NEW JERSEY            CAMDEN
34      009     NEW JERSEY            CAPE MAY
34      011     NEW JERSEY            CUMBERLAND
34      013     NEW JERSEY            ESSEX
34      015     NEW JERSEY            GLOUCESTER
34      017     NEW JERSEY            HUDSON
34      019     NEW JERSEY            HUNTERDON
34      021     NEW JERSEY            MERCER
34      023     NEW JERSEY            MIDDLESEX
34      025     NEW JERSEY            MONMOUTH
34      027     NEW JERSEY            MORRIS
34      029     NEW JERSEY            OCEAN
34      031     NEW JERSEY            PASSAIC
34      033     NEW JERSEY            SALEM
34      035     NEW JERSEY            SOMERSET
34      037     NEW JERSEY            SUSSEX
34      039     NEW JERSEY            UNION
34      041     NEW JERSEY            WARREN
34      999     NEW JERSEY            STATEWIDE
35      001     NEW MEXICO            BERNALILLO
35      003     NEW MEXICO            CATRON
35      005     NEW MEXICO            CHAVES
35      006     NEW MEXICO            CIBOLA
35      007     NEW MEXICO            COLFAX
35      009     NEW MEXICO            CURRY
35      011     NEW MEXICO            DE BACA
35      013     NEW MEXICO            DONA ANA
35      015     NEW MEXICO            EDDY
35      017     NEW MEXICO            GRANT
35      019     NEW MEXICO            GUADALUPE
35      021     NEW MEXICO            HARDING
35      023     NEW MEXICO            HIDALGO
35      025     NEW MEXICO            LEA
35      027     NEW MEXICO            LINCOLN
35      028     NEW MEXICO            LOS ALAMOS
35      029     NEW MEXICO            LUNA
35      031     NEW MEXICO            MCKINLEY
35      033     NEW MEXICO            MORA
35      035     NEW MEXICO            OTERO
35      037     NEW MEXICO            QUAY
35      039     NEW MEXICO            RIO ARRIBA
35      041     NEW MEXICO            ROOSEVELT
35      043     NEW MEXICO            SANDOVAL
35      045     NEW MEXICO            SAN JUAN
35      047     NEW MEXICO            SAN MIGUEL
35      049     NEW MEXICO            SANTA FE
35      051     NEW MEXICO            SIERRA
35      053     NEW MEXICO            SOCORRO
35      055     NEW MEXICO            TAOS
35      057     NEW MEXICO            TORRANCE
35      059     NEW MEXICO            UNION
35      061     NEW MEXICO            VALENCIA
35      999     NEW MEXICO            STATEWIDE
36      001     NEW YORK              ALBANY
36      003     NEW YORK              ALLEGANY
36      005     NEW YORK              BRONX
36      007     NEW YORK              BROOME
36      009     NEW YORK              CATTARAUGUS
36      011     NEW YORK              CAYUGA
36      013     NEW YORK              CHAUTAUQUA
36      015     NEW YORK              CHEMUNG
36      017     NEW YORK              CHENANGO
36      019     NEW YORK              CLINTON
36      021     NEW YORK              COLUMBIA
36      023     NEW YORK              CORTLAND
36      025     NEW YORK              DELAWARE
36      027     NEW YORK              DUTCHESS
36      029     NEW YORK              ERIE
36      031     NEW YORK              ESSEX
36      033     NEW YORK              FRANKLIN
36      035     NEW YORK              FULTON
36      037     NEW YORK              GENESEE
36      039     NEW YORK              GREENE
36      041     NEW YORK              HAMILTON
36      043     NEW YORK              HERKIMER
36      045     NEW YORK              JEFFERSON
36      047     NEW YORK              KINGS
36      049     NEW YORK              LEWIS
36      051     NEW YORK              LIVINGSTON
36      053     NEW YORK              MADISON
36      055     NEW YORK              MONROE
36      057     NEW YORK              MONTGOMERY
36      059     NEW YORK              NASSAU
36      061     NEW YORK              NEW YORK
36      063     NEW YORK              NIAGARA
36      065     NEW YORK              ONEIDA
36      067     NEW YORK              ONONDAGA
36      069     NEW YORK              ONTARIO
36      071     NEW YORK              ORANGE
36      073     NEW YORK              ORLEANS
36      075     NEW YORK              OSWEGO
36      077     NEW YORK              OTSEGO
36      079     NEW YORK              PUTNAM
36      081     NEW YORK              QUEENS
36      083     NEW YORK              RENSSELAER
36      085     NEW YORK              RICHMOND
36      087     NEW YORK              ROCKLAND
36      089     NEW YORK              ST. LAWRENCE
36      091     NEW YORK              SARATOGA
36      093     NEW YORK              SCHENECTADY
36      095     NEW YORK              SCHOHARIE
36      097     NEW YORK              SCHUYLER
36      099     NEW YORK              SENECA
36      101     NEW YORK              STEUBEN
36      103     NEW YORK              SUFFOLK
36      105     NEW YORK              SULLIVAN
36      107     NEW YORK              TIOGA
36      109     NEW YORK              TOMPKINS
36      111     NEW YORK              ULSTER
36      113     NEW YORK              WARREN
36      115     NEW YORK              WASHINGTON
36      117     NEW YORK              WAYNE
36      119     NEW YORK              WESTCHESTER
36      121     NEW YORK              WYOMING
36      123     NEW YORK              YATES
36      999     NEW YORK              STATEWIDE
37      001     NORTH CAROLINA        ALAMANCE
37      003     NORTH CAROLINA        ALEXANDER
37      005     NORTH CAROLINA        ALLEGHANY
37      007     NORTH CAROLINA        ANSON
37      009     NORTH CAROLINA        ASHE
37      011     NORTH CAROLINA        AVERY
37      013     NORTH CAROLINA        BEAUFORT
37      015     NORTH CAROLINA        BERTIE
37      017     NORTH CAROLINA        BLADEN
37      019     NORTH CAROLINA        BRUNSWICK
37      021     NORTH CAROLINA        BUNCOMBE
37      023     NORTH CAROLINA        BURKE
37      025     NORTH CAROLINA        CABARRUS
37      027     NORTH CAROLINA        CALDWELL
37      029     NORTH CAROLINA        CAMDEN
37      031     NORTH CAROLINA        CARTERET
37      033     NORTH CAROLINA        CASWELL
37      035     NORTH CAROLINA        CATAWBA
37      037     NORTH CAROLINA        CHATHAM
37      039     NORTH CAROLINA        CHEROKEE
37      041     NORTH CAROLINA        CHOWAN
37      043     NORTH CAROLINA        CLAY
37      045     NORTH CAROLINA        CLEVELAND
37      047     NORTH CAROLINA        COLUMBUS
37      049     NORTH CAROLINA        CRAVEN
37      051     NORTH CAROLINA        CUMBERLAND
37      053     NORTH CAROLINA        CURRITUCK
37      055     NORTH CAROLINA        DARE
37      057     NORTH CAROLINA        DAVIDSON
37      059     NORTH CAROLINA        DAVIE
37      061     NORTH CAROLINA        DUPLIN
37      063     NORTH CAROLINA        DURHAM
37      065     NORTH CAROLINA        EDGECOMBE
37      067     NORTH CAROLINA        FORSYTH
37      069     NORTH CAROLINA        FRANKLIN
37      071     NORTH CAROLINA        GASTON
37      073     NORTH CAROLINA        GATES
37      075     NORTH CAROLINA        GRAHAM
37      077     NORTH CAROLINA        GRANVILLE
37      079     NORTH CAROLINA        GREENE
37      081     NORTH CAROLINA        GUILFORD
37      083     NORTH CAROLINA        HALIFAX
37      085     NORTH CAROLINA        HARNETT
37      087     NORTH CAROLINA        HAYWOOD
37      089     NORTH CAROLINA        HENDERSON
37      091     NORTH CAROLINA        HERTFORD
37      093     NORTH CAROLINA        HOKE
37      095     NORTH CAROLINA        HYDE
37      097     NORTH CAROLINA        IREDELL
37      099     NORTH CAROLINA        JACKSON
37      101     NORTH CAROLINA        JOHNSTON
37      103     NORTH CAROLINA        JONES
37      105     NORTH CAROLINA        LEE
37      107     NORTH CAROLINA        LENOIR
37      109     NORTH CAROLINA        LINCOLN
37      111     NORTH CAROLINA        MCDOWELL
37      113     NORTH CAROLINA        MACON
37      115     NORTH CAROLINA        MADISON
37      117     NORTH CAROLINA        MARTIN
37      119     NORTH CAROLINA        MECKLENBURG
37      121     NORTH CAROLINA        MITCHELL
37      123     NORTH CAROLINA        MONTGOMERY
37      125     NORTH CAROLINA        MOORE
37      127     NORTH CAROLINA        NASH
37      129     NORTH CAROLINA        NEW HANOVER
37      131     NORTH CAROLINA        NORTHAMPTON
37      133     NORTH CAROLINA        ONSLOW
37      135     NORTH CAROLINA        ORANGE
37      137     NORTH CAROLINA        PAMLICO
37      139     NORTH CAROLINA        PASQUOTANK
37      141     NORTH CAROLINA        PENDER
37      143     NORTH CAROLINA        PERQUIMANS
37      145     NORTH CAROLINA        PERSON
37      147     NORTH CAROLINA        PITT
37      149     NORTH CAROLINA        POLK
37      151     NORTH CAROLINA        RANDOLPH
37      153     NORTH CAROLINA        RICHMOND
37      155     NORTH CAROLINA        ROBESON
37      157     NORTH CAROLINA        ROCKINGHAM
37      159     NORTH CAROLINA        ROWAN
37      161     NORTH CAROLINA        RUTHERFORD
37      163     NORTH CAROLINA        SAMPSON
37      165     NORTH CAROLINA        SCOTLAND
37      167     NORTH CAROLINA        STANLY
37      169     NORTH CAROLINA        STOKES
37      171     NORTH CAROLINA        SURRY
37      173     NORTH CAROLINA        SWAIN
37      175     NORTH CAROLINA        TRANSYLVANIA
37      177     NORTH CAROLINA        TYRRELL
37      179     NORTH CAROLINA        UNION
37      181     NORTH CAROLINA        VANCE
37      183     NORTH CAROLINA        WAKE
37      185     NORTH CAROLINA        WARREN
37      187     NORTH CAROLINA        WASHINGTON
37      189     NORTH CAROLINA        WATAUGA
37      191     NORTH CAROLINA        WAYNE
37      193     NORTH CAROLINA        WILKES
37      195     NORTH CAROLINA        WILSON
37      197     NORTH CAROLINA        YADKIN
37      199     NORTH CAROLINA        YANCEY
37      999     NORTH CAROLINA        STATEWIDE
38      001     NORTH DAKOTA          ADAMS
38      003     NORTH DAKOTA          BARNES
38      005     NORTH DAKOTA          BENSON
38      007     NORTH DAKOTA          BILLINGS
38      009     NORTH DAKOTA          BOTTINEAU
38      011     NORTH DAKOTA          BOWMAN
38      013     NORTH DAKOTA          BURKE
38      015     NORTH DAKOTA          BURLEIGH
38      017     NORTH DAKOTA          CASS
38      019     NORTH DAKOTA          CAVALIER
38      021     NORTH DAKOTA          DICKEY
38      023     NORTH DAKOTA          DIVIDE
38      025     NORTH DAKOTA          DUNN
38      027     NORTH DAKOTA          EDDY
38      029     NORTH DAKOTA          EMMONS
38      031     NORTH DAKOTA          FOSTER
38      033     NORTH DAKOTA          GOLDEN VALLEY
38      035     NORTH DAKOTA          GRAND FORKS
38      037     NORTH DAKOTA          GRANT
38      039     NORTH DAKOTA          GRIGGS
38      041     NORTH DAKOTA          HETTINGER
38      043     NORTH DAKOTA          KIDDER
38      045     NORTH DAKOTA          LA MOURE
38      047     NORTH DAKOTA          LOGAN
38      049     NORTH DAKOTA          MCHENRY
38      051     NORTH DAKOTA          MCINTOSH
38      053     NORTH DAKOTA          MCKENZIE
38      055     NORTH DAKOTA          MCLEAN
38      057     NORTH DAKOTA          MERCER
38      059     NORTH DAKOTA          MORTON
38      061     NORTH DAKOTA          MOUNTRAIL
38      063     NORTH DAKOTA          NELSON
38      065     NORTH DAKOTA          OLIVER
38      067     NORTH DAKOTA          PEMBINA
38      069     NORTH DAKOTA          PIERCE
38      071     NORTH DAKOTA          RAMSEY
38      073     NORTH DAKOTA          RANSOM
38      075     NORTH DAKOTA          RENVILLE
38      077     NORTH DAKOTA          RICHLAND
38      079     NORTH DAKOTA          ROLETTE
38      081     NORTH DAKOTA          SARGENT
38      083     NORTH DAKOTA          SHERIDAN
38      085     NORTH DAKOTA          SIOUX
38      087     NORTH DAKOTA          SLOPE
38      089     NORTH DAKOTA          STARK
38      091     NORTH DAKOTA          STEELE
38      093     NORTH DAKOTA          STUTSMAN
38      095     NORTH DAKOTA          TOWNER
38      097     NORTH DAKOTA          TRAILL
38      099     NORTH DAKOTA          WALSH
38      101     NORTH DAKOTA          WARD
38      103     NORTH DAKOTA          WELLS
38      105     NORTH DAKOTA          WILLIAMS
38      999     NORTH DAKOTA          STATEWIDE
39      001     OHIO                  ADAMS
39      003     OHIO                  ALLEN
39      005     OHIO                  ASHLAND
39      007     OHIO                  ASHTABULA
39      009     OHIO                  ATHENS
39      011     OHIO                  AUGLAIZE
39      013     OHIO                  BELMONT
39      015     OHIO                  BROWN
39      017     OHIO                  BUTLER
39      019     OHIO                  CARROLL
39      021     OHIO                  CHAMPAIGN
39      023     OHIO                  CLARK
39      025     OHIO                  CLERMONT
39      027     OHIO                  CLINTON
39      029     OHIO                  COLUMBIANA
39      031     OHIO                  COSHOCTON
39      033     OHIO                  CRAWFORD
39      035     OHIO                  CUYAHOGA
39      037     OHIO                  DARKE
39      039     OHIO                  DEFIANCE
39      041     OHIO                  DELAWARE
39      043     OHIO                  ERIE
39      045     OHIO                  FAIRFIELD
39      047     OHIO                  FAYETTE
39      049     OHIO                  FRANKLIN
39      051     OHIO                  FULTON
39      053     OHIO                  GALLIA
39      055     OHIO                  GEAUGA
39      057     OHIO                  GREENE
39      059     OHIO                  GUERNSEY
39      061     OHIO                  HAMILTON
39      063     OHIO                  HANCOCK
39      065     OHIO                  HARDIN
39      067     OHIO                  HARRISON
39      069     OHIO                  HENRY
39      071     OHIO                  HIGHLAND
39      073     OHIO                  HOCKING
39      075     OHIO                  HOLMES
39      077     OHIO                  HURON
39      079     OHIO                  JACKSON
39      081     OHIO                  JEFFERSON
39      083     OHIO                  KNOX
39      085     OHIO                  LAKE
39      087     OHIO                  LAWRENCE
39      089     OHIO                  LICKING
39      091     OHIO                  LOGAN
39      093     OHIO                  LORAIN
39      095     OHIO                  LUCAS
39      097     OHIO                  MADISON
39      099     OHIO                  MAHONING
39      101     OHIO                  MARION
39      103     OHIO                  MEDINA
39      105     OHIO                  MEIGS
39      107     OHIO                  MERCER
39      109     OHIO                  MIAMI
39      111     OHIO                  MONROE
39      113     OHIO                  MONTGOMERY
39      115     OHIO                  MORGAN
39      117     OHIO                  MORROW
39      119     OHIO                  MUSKINGUM
39      121     OHIO                  NOBLE
39      123     OHIO                  OTTAWA
39      125     OHIO                  PAULDING
39      127     OHIO                  PERRY
39      129     OHIO                  PICKAWAY
39      131     OHIO                  PIKE
39      133     OHIO                  PORTAGE
39      135     OHIO                  PREBLE
39      137     OHIO                  PUTNAM
39      139     OHIO                  RICHLAND
39      141     OHIO                  ROSS
39      143     OHIO                  SANDUSKY
39      145     OHIO                  SCIOTO
39      147     OHIO                  SENECA
39      149     OHIO                  SHELBY
39      151     OHIO                  STARK
39      153     OHIO                  SUMMIT
39      155     OHIO                  TRUMBULL
39      157     OHIO                  TUSCARAWAS
39      159     OHIO                  UNION
39      161     OHIO                  VAN WERT
39      163     OHIO                  VINTON
39      165     OHIO                  WARREN
39      167     OHIO                  WASHINGTON
39      169     OHIO                  WAYNE
39      171     OHIO                  WILLIAMS
39      173     OHIO                  WOOD
39      175     OHIO                  WYANDOT
39      999     OHIO                  STATEWIDE
40      001     OKLAHOMA              ADAIR
40      003     OKLAHOMA              ALFALFA
40      005     OKLAHOMA              ATOKA
40      007     OKLAHOMA              BEAVER
40      009     OKLAHOMA              BECKHAM
40      011     OKLAHOMA              BLAINE
40      013     OKLAHOMA              BRYAN
40      015     OKLAHOMA              CADDO
40      017     OKLAHOMA              CANADIAN
40      019     OKLAHOMA              CARTER
40      021     OKLAHOMA              CHEROKEE
40      023     OKLAHOMA              CHOCTAW
40      025     OKLAHOMA              CIMARRON
40      027     OKLAHOMA              CLEVELAND
40      029     OKLAHOMA              COAL
40      031     OKLAHOMA              COMANCHE
40      033     OKLAHOMA              COTTON
40      035     OKLAHOMA              CRAIG
40      037     OKLAHOMA              CREEK
40      039     OKLAHOMA              CUSTER
40      041     OKLAHOMA              DELAWARE
40      043     OKLAHOMA              DEWEY
40      045     OKLAHOMA              ELLIS
40      047     OKLAHOMA              GARFIELD
40      049     OKLAHOMA              GARVIN
40      051     OKLAHOMA              GRADY
40      053     OKLAHOMA              GRANT
40      055     OKLAHOMA              GREER
40      057     OKLAHOMA              HARMON
40      059     OKLAHOMA              HARPER
40      061     OKLAHOMA              HASKELL
40      063     OKLAHOMA              HUGHES
40      065     OKLAHOMA              JACKSON
40      067     OKLAHOMA              JEFFERSON
40      069     OKLAHOMA              JOHNSTON
40      071     OKLAHOMA              KAY
40      073     OKLAHOMA              KINGFISHER
40      075     OKLAHOMA              KIOWA
40      077     OKLAHOMA              LATIMER
40      079     OKLAHOMA              LE FLORE
40      081     OKLAHOMA              LINCOLN
40      083     OKLAHOMA              LOGAN
40      085     OKLAHOMA              LOVE
40      087     OKLAHOMA              MCCLAIN
40      089     OKLAHOMA              MCCURTAIN
40      091     OKLAHOMA              MCINTOSH
40      093     OKLAHOMA              MAJOR
40      095     OKLAHOMA              MARSHALL
40      097     OKLAHOMA              MAYES
40      099     OKLAHOMA              MURRAY
40      101     OKLAHOMA              MUSKOGEE
40      103     OKLAHOMA              NOBLE
40      105     OKLAHOMA              NOWATA
40      107     OKLAHOMA              OKFUSKEE
40      109     OKLAHOMA              OKLAHOMA
40      111     OKLAHOMA              OKMULGEE
40      113     OKLAHOMA              OSAGE
40      115     OKLAHOMA              OTTAWA
40      117     OKLAHOMA              PAWNEE
40      119     OKLAHOMA              PAYNE
40      121     OKLAHOMA              PITTSBURG
40      123     OKLAHOMA              PONTOTOC
40      125     OKLAHOMA              POTTAWATOMIE
40      127     OKLAHOMA              PUSHMATAHA
40      129     OKLAHOMA              ROGER MILLS
40      131     OKLAHOMA              ROGERS
40      133     OKLAHOMA              SEMINOLE
40      135     OKLAHOMA              SEQUOYAH
40      137     OKLAHOMA              STEPHENS
40      139     OKLAHOMA              TEXAS
40      141     OKLAHOMA              TILLMAN
40      143     OKLAHOMA              TULSA
40      145     OKLAHOMA              WAGONER
40      147     OKLAHOMA              WASHINGTON
40      149     OKLAHOMA              WASHITA
40      151     OKLAHOMA              WOODS
40      153     OKLAHOMA              WOODWARD
40      999     OKLAHOMA              STATEWIDE
41      001     OREGON                BAKER
41      003     OREGON                BENTON
41      005     OREGON                CLACKAMAS
41      007     OREGON                CLATSOP
41      009     OREGON                COLUMBIA
41      011     OREGON                COOS
41      013     OREGON                CROOK
41      015     OREGON                CURRY
41      017     OREGON                DESCHUTES
41      019     OREGON                DOUGLAS
41      021     OREGON                GILLIAM
41      023     OREGON                GRANT
41      025     OREGON                HARNEY
41      027     OREGON                HOOD RIVER
41      029     OREGON                JACKSON
41      031     OREGON                JEFFERSON
41      033     OREGON                JOSEPHINE
41      035     OREGON                KLAMATH
41      037     OREGON                LAKE
41      039     OREGON                LANE
41      041     OREGON                LINCOLN
41      043     OREGON                LINN
41      045     OREGON                MALHEUR
41      047     OREGON                MARION
41      049     OREGON                MORROW
41      051     OREGON                MULTNOMAH
41      053     OREGON                POLK
41      055     OREGON                SHERMAN
41      057     OREGON                TILLAMOOK
41      059     OREGON                UMATILLA
41      061     OREGON                UNION
